exchange,trading_symbol,groww_symbol,name,series,isin,exchange_token
NSE,915SCL27,NSE-915SCL27,955IHFL,Z7,INE148I07ME6,11361
NSE,915SCL27A,NSE-915SCL27A,955IHFL27,ZL,INE148I07MV0,11854
NSE,925CAGL26,NSE-925CAGL26,CreditAccess Grameen Ltd. - (925CAGL26),N9,INE741K07595,18471
NSE,925SCL26D,NSE-925SCL26D,IHFL-9.25%-31-5-26-NCD,ZD,INE148I07TC5,23932
NSE,915SCL26,NSE-915SCL26,915IBHFL26B,NE,INE148I08256,18636
NSE,91MOFSL27,NSE-91MOFSL27,MOFSL-9.1%-9-5-27-NCD,N2,INE338I07149,23702
NSE,925SCL27,NSE-925SCL27,925IBHL27,YR,INE148I07LT6,9262
NSE,925IHFL31,NSE-925IHFL31,IHFL-9.25%-26-12-31-NCD,N1,INE477L07BE6,28876
NSE,920SCL32,NSE-920SCL32,SCL-9.20%-01-08-32-NCD,NK,INE148I07XN4,757476
NSE,910TCAP28,NSE-910TCAP28,910TCAP28,,INE306N08292,21225
NSE,925SCL26,NSE-925SCL26,875IHFL26,NR,INE148I07KM3,5850
NSE,931SFL26,NSE-931SFL26,931STF26,Z5,INE721A07PA8,12919
NSE,925SCL25B,NSE-925SCL25B,IHFL-9.25%-27-12-25-NCD,Y3,INE148I07RI6,20977
NSE,925SCL26B,NSE-925SCL26B,SEC RE NCD 9.25% SR II,YQ,INE148I07SC7,23287
NSE,930SCL35,NSE-930SCL35,SCL-9.30%-01-08-35-NCD,NN,INE148I07XE3,757498
NSE,925AEL26,NSE-925AEL26,AEL-9.25%-12-9-26-NCD,N1,INE423A07351,25277
NSE,925SCL2028,NSE-925SCL2028,SCL-9.25%-01-08-28-NCD,N8,INE148I07XP9,757464
NSE,925SCL26W,NSE-925SCL26W,SCL-9.25%-27-12-26-NCD,N1,INE148I07VL2,28901
NSE,925SCL30,NSE-925SCL30,SCL-9.25%-01-08-30-NCD,NF,INE148I07YB7,757471
NSE,916SCL25,NSE-916SCL25,916IHFL25,ZW,INE148I07NM7,13482
NSE,925IHFL29,NSE-925IHFL29,IHFL-9.25%-26-12-29-NCD,N1,INE477L07BH9,28872
NSE,925ERFL28,NSE-925ERFL28,925ERFL28,N6,INE528S07128,2254
NSE,925SCL26F,NSE-925SCL26F,SCL-9.25%-25-9-26-NCD,N1,INE148I07UI0,25537
NSE,92SFIL28,NSE-92SFIL28,92ICCL28,ND,INE244L07184,4942
NSE,92LTF29,NSE-92LTF29,92LTFL29,N4,INE027E07964,20638
NSE,925SCL27B,NSE-925SCL27B,SCL-9.25%-19-03-27-NCD,N1,INE148I07WH8,30220
NSE,925SCL30A,NSE-925SCL30A,SCL-9.25%-01-08-30-NCD,NH,INE148I07XS3,757473
NSE,930SFL28,NSE-930SFL28,SRTRANSFIN,YP,INE721A07OC7,6149
NSE,920IIFLS26,NSE-920IIFLS26,IIFLSFL-9.20%-21-6-26-NCD,N8,INE413U07285,24133
NSE,91SFL27,NSE-91SFL27,91STFCL27,ZI,INE721A07PN1,17172
NSE,930AEL30,NSE-930AEL30,AEL-9.30%-17-07-30-NCD,NF,INE423A07393,757875
NSE,965SCL25A,NSE-965SCL25A,965IHFL25A|IHFL-9.65%-09-11-25-NCD,NF,INE148I07QN8,19951
NSE,955SCL25,NSE-955SCL25,955IHFL25,ZU,INE148I07NH7,13465
NSE,945SCL32,NSE-945SCL32,SCL-9.45%-01-08-32-NCD,NL,INE148I07XD5,757477
NSE,965SCL30,NSE-965SCL30,SCL-9.65%-01-08-30-NCD,ND,INE148I07XL8,757469
NSE,96SFIL24A,NSE-96SFIL24A,884ICCL28,NB,INE244L07168,4930
NSE,935TSI27,NSE-935TSI27,TSI 9.35% 27 SR I-A,N0,INE1C3207057,27537
NSE,950ISF27,NSE-950ISF27,ISF-9.50%-2027-NCD,N0,INE413U07384,29533
NSE,948SCL27,NSE-948SCL27,SEC RE NCD 9.48% SR V,YV,INE148I07SI4,23297
NSE,957ICCL25,NSE-957ICCL25,93STFCL29,YW,INE721A07ON4,8625
NSE,965AEL27,NSE-965AEL27,AEL-9.65%-12-9-27-NCD,N4,INE423A07328,25287
NSE,960CAGL25,NSE-960CAGL25,CREDITACC,N3,INE741K07470,12444
NSE,955SCL35,NSE-955SCL35,SCL-9.55%-01-08-35-NCD,NO,INE148I07XF0,757499
NSE,96IIFL28A,NSE-96IIFL28A,96IFL28,NF,INE530B08102,2877
NSE,956AEL29,NSE-956AEL29,AEL-9.56%-12-9-29-NCD,N6,INE423A07336,25294
NSE,965SCL26,NSE-965SCL26,IHFL-9.65%-26-3-26-NCD,YO,INE148I07SD5,23283
NSE,935MOFSL29,NSE-935MOFSL29,MOFSL-9.35%-9-5-29-NCD,N5,INE338I07107,23708
NSE,96IIFL28,NSE-96IIFL28,96IHFL28,N5,INE477L08154,5214
NSE,965SCL26A,NSE-965SCL26A,IHFL-9.65%-31-5-26-NCD,ZB,INE148I07TE1,23928
NSE,957SCL31,NSE-957SCL31,SCL-9.57%-26-3-31-NCD,Z3,INE148I07ST1,23313
NSE,957NIDO26,NSE-957NIDO26,957EHFL26,N5,INE530L07210,17864
NSE,965SCL25C,NSE-965SCL25C,939IHFL27,N0,INE148I07ND6,13497
NSE,960IIFLS26,NSE-960IIFLS26,IIFLSFL-9.60%-21-6-26-NCD,N9,INE413U07335,24135
NSE,935TSIIC28,NSE-935TSIIC28,TSIIC 9.35% 2028 SR I- B,N0,INE1C3207081,27421
NSE,965SCL25B,NSE-965SCL25B,IHFL-9.65%-27-12-25-NCD,Y1,INE148I07RD7,20970
NSE,955SCL27A,NSE-955SCL27A,IHFL031122B,ZJ,INE148I07MS6,11843
NSE,94SFL28,NSE-94SFL28,94STFCL28,YL,INE721A07NX5,1001
NSE,948SCL26A,NSE-948SCL26A,IHFL-9.48%-9-11-26-NCD,NN,INE148I07QK4,20075
NSE,960SCL32,NSE-960SCL32,SCL-9.60%-01-08-32-NCD,NI,INE148I07XO2,757474
NSE,935TSI34,NSE-935TSI34,TSI 9.35% 34 SR I-H,N0,INE1C3207016,27441
NSE,965SCL27,NSE-965SCL27,SCL-9.65%-19-03-27-NCD,N1,INE148I07WE5,30214
NSE,93SCL24A,NSE-93SCL24A,915IHFL27A,ZN,INE148I07MZ1,11861
NSE,935SCL28,NSE-935SCL28,889IHFL28,NV,INE148I08330,5861
NSE,960ISFL25,NSE-960ISFL25,ISFL-9.60%-21-12-25-NCD,N1,INE413U07228,20767
NSE,93SCL25,NSE-93SCL25,93IHF25,ZH,INE148I07MR8,11835
NSE,943ECL28,NSE-943ECL28,943EFL28,NJ,INE804I078Y8,4288
NSE,950ISF27A,NSE-950ISF27A,950ISF27A,N0,INE413U07392,756069
NSE,965SCL28,NSE-965SCL28,SCL-9.65%-23-3-28-NCD,AK,INE148I07NW6,14704
NSE,965SCL26Y,NSE-965SCL26Y,SCL-9.65%-27-12-26-NCD,N1,INE148I07VW9,28898
NSE,935LTF29,NSE-935LTF29,935LTFL29,N5,INE027E07972,20643
NSE,965SCL26F,NSE-965SCL26F,SCL-9.65%-25-9-26-NCD,N1,INE148I07US9,25534
NSE,948SCL27D,NSE-948SCL27D,SCL-9.48%-25-9-27-NCD,N1,INE148I07UC3,25552
NSE,935TSI32,NSE-935TSI32,TSI 9.35% 32 SR I-F,N0,INE1C3207032,27431
NSE,935PEL33,NSE-935PEL33,PEL-9.35%-3-11-33-NCD,N3,INE140A07773,19861
NSE,932AEL27,NSE-932AEL27,AEL-9.32%-12-9-27-NCD,N3,INE423A07310,25283
NSE,957IIFLS27,NSE-957IIFLS27,IIFLSFL-9.57%-21-6-27-NCD,,INE413U07327,24137
NSE,948SCL26I,NSE-948SCL26I,Indiabulls Housing Finance Ltd. - (948IHFL26I),AX,INE148I07OP8,17528
NSE,939SCL27,NSE-939SCL27,894IHFL27,ZZ,INE148I07NN5,13492
NSE,985ECL28,NSE-985ECL28,985EFL28,NK,INE804I079Y6,4292
NSE,975ISF28,NSE-975ISF28,ISF 9.75% NCD 2028,N0,INE413U07418,757890
NSE,9MMFSML,NSE-9MMFSML,9MMFSL26,N2,INE774D08MA6,20048
NSE,9AEL30,NSE-9AEL30,AEL-9%-17-07-30-NCD,NE,INE423A07443,757874
NSE,97SFL28,NSE-97SFL28,SRTRANSFIN,YS,INE721A07OF0,6168
NSE,9PEL25,NSE-9PEL25,PEL-9%-3-11-25-NCD,N0,INE140A07757,19821
NSE,AADHARHFC,NSE-AADHARHFC,Aadhar Housing Fin,EQ,INE883F01010,23729
NSE,975SCL35,NSE-975SCL35,SCL-9.75%-19-6-35-PVT,N0,INE148I07WZ0,757608
NSE,971SCL29B,NSE-971SCL29B,SCL-9.71%-25-9-29-NCD,N1,INE148I07UN0,25562
NSE,99SCL27V,NSE-99SCL27V,SCL-9.9%-27-12-27-NCD,N1,INE148I07VR9,28915
NSE,9IIFL28,NSE-9IIFL28,IIFL,Y0,INE530B07377,17041
NSE,99SCL27,NSE-99SCL27,IHFL-9.9%-31-5-27-NCD,ZH,INE148I07TF8,23944
NSE,970CAGL28,NSE-970CAGL28,CreditAccess Grameen Ltd. - (970CAGL28),ND,INE741K07579,18487
NSE,99AEL29,NSE-99AEL29,AEL-9.90%-12-9-29-NCD,N7,INE423A07344,25296
NSE,9TCAP28,NSE-9TCAP28,9TCAP28,N9,INE306N08284,21221
NSE,9SCL26BA,NSE-9SCL26BA,9IBHFL26B,,INE148I07GL3,18628
NSE,97MOFSL34,NSE-97MOFSL34,MOFSL-9.7%-9-5-34-NCD,N7,INE338I07123,23712
NSE,98SCL27,NSE-98SCL27,IHFL281222A,ZX,INE148I07NL9,13484
NSE,97SFL29,NSE-97SFL29,97STFCL29,YZ,INE721A07OQ7,8642
NSE,995SCL2035,NSE-995SCL2035,SCL-9.95%-01-08-35-NCD,NM,INE148I07XY1,757497
NSE,975SCL28A,NSE-975SCL28A,SCL-9.75%-12-4-28-PVT,N0,INE148I07TY9,24821
NSE,A2ZINFRA,NSE-A2ZINFRA,A2Z Infra Engg,BE,INE619I01012,20910
NSE,9PCHFL31A,NSE-9PCHFL31A,9PCHFL31A,,INE516Y07428,5160
NSE,9IIFL28A,NSE-9IIFL28A,9IIFL28,NT,INE530B07260,13854
NSE,9SCL27,NSE-9SCL27,SCL-9.0%-01-08-27-NCD,N2,INE148I07YA9,757458
NSE,975SCL29,NSE-975SCL29,SCL-9.75%-23-7-29-PVT,N0,INE148I07TX1,24587
NSE,97SFL26,NSE-97SFL26,97STF26,Z9,INE721A07PE0,12933
NSE,9SCL26B,NSE-9SCL26B,9IBHFL2026A,ND,INE148I08249,18634
NSE,97SFIL26A,NSE-97SFIL26A,91ICCL28,NC,INE244L07176,4936
NSE,AAATECH,NSE-AAATECH,AAA Technologies,EQ,INE0D0U01013,12533
NSE,9SCL28,NSE-9SCL28,SCL-09%-01-08-28-NCD,N7,INE148I07XQ7,757463
NSE,985SCL32,NSE-985SCL32,SCL-9.85%-01-08-32-NCD,NJ,INE148I07XI4,757475
NSE,9IIFL26,NSE-9IIFL26,IIFL-9%-21-7-26-NCD,NV,INE530B07559,756139
NSE,971SCL28,NSE-971SCL28,971IHFL28,AN,INE148I07NV8,14718
NSE,971SCL28A,NSE-971SCL28A,IHFL-9.71%-9-11-28-NCD,NT,INE148I07QT5,20106
NSE,975SCL28,NSE-975SCL28,889IHFL26,NT,INE148I07KP6,5857
NSE,990SCL26B,NSE-990SCL26B,IHFL-9.90%-27-12-26-NCD,Y7,INE148I07RN6,20995
NSE,ACUTAAS,NSE-ACUTAAS,Acutaas Chemicals,EQ,INE00FF01025,5578
NSE,ABSLAMC,NSE-ABSLAMC,Aditya Birla Sun AMC,EQ,INE404A01024,6018
NSE,ABSLPSE,NSE-ABSLPSE,ABSLPSE,EQ,INF209KB19Z4,23806
NSE,AEGISVOPAK,NSE-AEGISVOPAK,Aegis Vopak Terminal,EQ,INE0INX01018,757336
NSE,ACLGATI,NSE-ACLGATI,Allcargo Gati,EQ,INE152B01027,13688
NSE,ABINFRA,NSE-ABINFRA,AB Infrabuild,EQ,INE00YB01017,27020
NSE,AATMAJ,NSE-AATMAJ,Aatmaj Healthcare,SM,INE0OB201016,16961
NSE,AARTIIND,NSE-AARTIIND,Aarti Industries,EQ,INE769A01020,7
NSE,AAKASH,NSE-AAKASH,Aakash Exploration,BE,INE087Z01024,240
NSE,ABAN,NSE-ABAN,Aban Offshore,BE,INE421A01028,7759
NSE,ABSLFTTIRN,NSE-ABSLFTTIRN,ABSLFTTIRN,MF,INF209KB11A4,4972
NSE,ACMESOLAR,NSE-ACMESOLAR,Acme Solar Holdings,EQ,INE622W01025,27061
NSE,ACTIVEINFR,NSE-ACTIVEINFR,Active Infrastruc.,SM,INE0KLO01025,30464
NSE,AARVI,NSE-AARVI,Aarvi Encon,EQ,INE754X01016,19073
NSE,ABCOTS,NSE-ABCOTS,AB Cotspin India,SM,INE08PH01015,7787
NSE,ABSLBANETF,NSE-ABSLBANETF,ABSLBANETF,EQ,INF209KB17D5,13987
NSE,AARTECH,NSE-AARTECH,Aartech Solonics,EQ,INE01C001026,17145
NSE,ADFFOODS,NSE-ADFFOODS,ADF Foods,EQ,INE982B01027,19761
NSE,ABFRL,NSE-ABFRL,ABFRL,EQ,INE647O01011,30108
NSE,ABB,NSE-ABB,ABB India,EQ,INE117A01022,13
NSE,ADANIENSOL,NSE-ADANIENSOL,Adani Energy Solut.,EQ,INE931S01010,10217
NSE,AARON,NSE-AARON,Aaron Industries,EQ,INE721Z01010,1030
NSE,ABDL,NSE-ABDL,Allied Blenders,EQ,INE552Z01027,24308
NSE,AARADHYA,NSE-AARADHYA,Aaradhya Dispos. Ind,SM,INE124401014,758120
NSE,ADOR,NSE-ADOR,Ador Welding,EQ,INE045A01017,34
NSE,ABMINTLLTD,NSE-ABMINTLLTD,Abm International,BE,INE251C01025,5551
NSE,AARTIPHARM,NSE-AARTIPHARM,Aarti Pharmalabs,EQ,INE0LRU01027,13868
NSE,ADANIPORTS,NSE-ADANIPORTS,Adani Ports &Special,EQ,INE742F01042,15083
NSE,ABHAPOWER,NSE-ABHAPOWER,Abha Power And Steel,ST,INE0UYG01015,27287
NSE,ADROITINFO,NSE-ADROITINFO,Adroit Infotech,EQ,INE737B01033,4953
NSE,ACCURACY,NSE-ACCURACY,Accuracy Shipping,EQ,INE648Z01023,1465
NSE,ABLBL,NSE-ABLBL,Aditya Birla Lifesty,EQ,INE14LE01019,756843
NSE,ADANIPOWER,NSE-ADANIPOWER,Adani Power,EQ,INE814H01011,17388
NSE,ABCL26,NSE-ABCL26,ABFL-9-10-26-NCD,N3,INE860H07IR8,755942
NSE,ABSLFTTIDG,NSE-ABSLFTTIDG,ABSLFTTIDG,MF,INF209KB12A2,4962
NSE,ACCELYA,NSE-ACCELYA,Accelya Solutions,EQ,INE793A01012,7053
NSE,AAVAS,NSE-AAVAS,Aavas Financiers,EQ,INE216P01012,5385
NSE,ADVENZYMES,NSE-ADVENZYMES,Advanced Enzyme,EQ,INE837H01020,18039
NSE,ACCORD,NSE-ACCORD,Accord Synergy,SM,INE113X01015,21217
NSE,ABBOTINDIA,NSE-ABBOTINDIA,Abbott India,EQ,INE358A01014,17903
NSE,ACE,NSE-ACE,Action Const Equip,EQ,INE731H01025,13587
NSE,ABSLLIQUID,NSE-ABSLLIQUID,ABSLLIQUID,EQ,INF209KB18T9,14518
NSE,ABSLFTTIDN,NSE-ABSLFTTIDN,ABSLFTTIDN,MF,INF209KB13A0,4964
NSE,ABSMARINE,NSE-ABSMARINE,ABS Marine Services,SM,INE0QRV01016,23783
NSE,ADANIENT,NSE-ADANIENT,Adani Enterprises,EQ,INE423A01024,25
NSE,ADSL,NSE-ADSL,Allied Digital Serv.,EQ,INE102I01027,14813
NSE,AEL120924,NSE-AEL120924,AEL-12-9-26-NCD,N2,INE423A07369,25280
NSE,ACC,NSE-ACC,ACC,EQ,INE012A01025,22
NSE,ADVANIHOTR,NSE-ADVANIHOTR,Advani Hotels,EQ,INE199C01026,14745
NSE,ABCAPITAL,NSE-ABCAPITAL,Aditya Birla Cap,EQ,INE674K01013,21614
NSE,ACEINTEG,NSE-ACEINTEG,Ace Integrated Soln,EQ,INE543V01017,11779
NSE,AAKAAR,NSE-AAKAAR,Aakaar Medical Techn,SM,INE1GYP01013,757579
NSE,AARVEEDEN,NSE-AARVEEDEN,Varvee Global,BE,INE273D01019,13775
NSE,AEL170725,NSE-AEL170725,AEL-17-07-28-NCD,ND,INE423A07419,757873
NSE,ACCENTMIC,NSE-ACCENTMIC,Accent Microcell,ST,INE0Q5D01013,20496
NSE,ACL,NSE-ACL,Andhra Cements,BE,INE666E01020,15431
NSE,ABREL,NSE-ABREL,Aditya Birla Real,EQ,INE055A01016,625
NSE,AEL120924A,NSE-AEL120924A,AEL-12-9-27-NCD,N5,INE423A07377,25292
NSE,AEGISLOG,NSE-AEGISLOG,Aegis Logistics,EQ,INE208C01025,40
NSE,ACI,NSE-ACI,Archean Chem Inds,EQ,INE128X01021,12024
NSE,ABNINT,NSE-ABNINT,ABN Intercorp,IT,INE982R01015,8588
NSE,ABSLFTTIRG,NSE-ABSLFTTIRG,ABSLFTTIRG,MF,INF209KB10A6,4969
NSE,ADANIGREEN,NSE-ADANIGREEN,Adani Green Energy,EQ,INE364U01010,3563
NSE,ADL,NSE-ADL,Archidply Decor,EQ,INE0CHO01012,245
NSE,ACCPL,NSE-ACCPL,Accretion Pharma.,SM,INE0T8T01010,757021
NSE,AARTISURF,NSE-AARTISURF,Aarti Surfactant,EQ,INE09EO01013,19233
NSE,AAREYDRUGS,NSE-AAREYDRUGS,Aarey Pharma,BE,INE198H01019,5248
NSE,ABSLNN50ET,NSE-ABSLNN50ET,ABSLNN50ET,EQ,INF209KB16D7,7339
NSE,AARTIDRUGS,NSE-AARTIDRUGS,Aarti Drugs,EQ,INE767A01016,4481
NSE,ALLETEC,NSE-ALLETEC,All E Technologies,SM,INE0M2X01012,13203
NSE,AGARWALEYE,NSE-AGARWALEYE,Dr. Agarwal's Health,EQ,INE943P01029,29452
NSE,AMANTA,NSE-AMANTA,Amanta Healthcare,BE,INE084K01015,758910
NSE,ALICON,NSE-ALICON,Alicon Castalloy,EQ,INE062D01024,13656
NSE,ALMONDZ,NSE-ALMONDZ,Almondz Global Sec,EQ,INE326B01035,16719
NSE,AERONEU,NSE-AERONEU,Aeroflex Neu,EQ,INE035801013,13689
NSE,AMRUTANJAN,NSE-AMRUTANJAN,Amrutanjan Health,EQ,INE098F01031,17547
NSE,AEROENTER,NSE-AEROENTER,AEROFLEX ENTERPRISES LIMITED,EQ,INE065D01027,12015
NSE,ALPHA,NSE-ALPHA,KOTAKALPHA,EQ,INF174KA1IA5,7412
NSE,AHCL,NSE-AHCL,Anlon Healthcare,EQ,INE0Y8W01017,758968
NSE,AGIIL,NSE-AGIIL,AGI Infra,EQ,INE976R01025,24445
NSE,AKSHOPTFBR,NSE-AKSHOPTFBR,Aksh Optifibre,EQ,INE523B01011,8591
NSE,AGARWALTUF,NSE-AGARWALTUF,Agarwal Tough,SM,INE0P8X01016,27309
NSE,ANMOL,NSE-ANMOL,Anmol India,EQ,INE02AR01019,3727
NSE,AMJLAND,NSE-AMJLAND,AMJ Land Holdings,EQ,INE606A01024,2598
NSE,AKANKSHA,NSE-AKANKSHA,Akanksha Power&Infra,SM,INE0PCY01014,21121
NSE,AGROPHOS,NSE-AGROPHOS,Agro Phos India,BE,INE740V01019,9105
NSE,AMBICAAGAR,NSE-AMBICAAGAR,Ambica Agarbathies,EQ,INE792B01012,11496
NSE,AHLADA,NSE-AHLADA,Ahlada Engineers,EQ,INE00PV01013,2004
NSE,AIIL,NSE-AIIL,Authum Invstmnt,EQ,INE206F01022,23553
NSE,AIRTELPP,NSE-AIRTELPP,AIRTELPP,E1,IN9397D01014,6435
NSE,AIRAN,NSE-AIRAN,Airan,EQ,INE645W01026,9897
NSE,ALUWIND,NSE-ALUWIND,Aluwind Infra-Tech,ST,INE0STM01017,23478
NSE,ALKALI,NSE-ALKALI,Alkali Metals,EQ,INE773I01017,16959
NSE,AMIABLE,NSE-AMIABLE,Amiable Logistic (I),SM,INE0MTP01013,11939
NSE,AMBUJACEM,NSE-AMBUJACEM,Ambuja Cement,EQ,INE079A01024,1270
NSE,AKZOINDIA,NSE-AKZOINDIA,Akzo Nobel India,EQ,INE133A01011,1467
NSE,AMJUMBO,NSE-AMJUMBO,A & M Jumbo Bags,SM,INE749Y01014,1353
NSE,AMBER,NSE-AMBER,Amber Enterprises,EQ,INE371P01015,1185
NSE,ALPA,NSE-ALPA,Alpa Laboratories,EQ,INE385I01010,14848
NSE,AMEYA,NSE-AMEYA,Ameya Precision Engg,SM,INE0KT901015,10898
NSE,ANANDRATHI,NSE-ANANDRATHI,Anand Rathi Weal,EQ,INE463V01026,7145
NSE,AGNI,NSE-AGNI,Agni Green Power,ST,INE0LF301013,10498
NSE,AFSL,NSE-AFSL,Abans Financial Services Limited,EQ,INE00ZE01026,13288
NSE,AIROLAM,NSE-AIROLAM,AiroLam,EQ,INE801L01010,6068
NSE,AFIL,NSE-AFIL,Akme Fintrade,EQ,INE916Y01027,24159
NSE,AJANTPHARM,NSE-AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,8124
NSE,ANGELONE,NSE-ANGELONE,Angel One,EQ,INE732I01013,324
NSE,AEL170725A,NSE-AEL170725A,AEL-17-07-30-NCD,NG,INE423A07468,757876
NSE,AFCONS,NSE-AFCONS,Afcons Infra,EQ,INE101I01011,25977
NSE,ANONDITA,NSE-ANONDITA,Anondita Medicare,SM,INE0VTV01012,758740
NSE,AKIKO,NSE-AKIKO,Akiko Global Service,ST,INE0PMR01017,24307
NSE,AGARWALFT,NSE-AGARWALFT,Agarwal Float Glass,SM,INE0MLA01012,14263
NSE,ALOKINDS,NSE-ALOKINDS,Alok Industries,EQ,INE270A01029,17675
NSE,AESTHETIK,NSE-AESTHETIK,Aesthetik Engineers,SM,INE0TSF01011,24830
NSE,ALKEM,NSE-ALKEM,Alkem Laboratories,EQ,INE540L01014,11703
NSE,AIAENG,NSE-AIAENG,AIA Engineering,EQ,INE212H01026,13086
NSE,AETHER,NSE-AETHER,Aether Inds,EQ,INE0BWX01014,9810
NSE,AMBANIORGO,NSE-AMBANIORGO,Ambani Orgochem,SM,INE00C501018,4083
NSE,AKSHARCHEM,NSE-AKSHARCHEM,Aksharchem (India),EQ,INE542B01011,20178
NSE,ANLON,NSE-ANLON,Anlon Tech Solution,ST,INE0LR101013,13664
NSE,AMBEY,NSE-AMBEY,Ambey Laboratories,SM,INE0M3I01029,24415
NSE,ALPEXSOLAR,NSE-ALPEXSOLAR,Alpex Solar,SM,INE0R4701017,22688
NSE,ALPHAETF,NSE-ALPHAETF,ALPHAETF,EQ,INF769K01KU7,19640
NSE,AEROFLEX,NSE-AEROFLEX,Aeroflex Industries,EQ,INE024001021,18268
NSE,AJOONI,NSE-AJOONI,Ajooni Biotech,EQ,INE820Y01021,3403
NSE,ANDHRSUGAR,NSE-ANDHRSUGAR,Andhra Sugars,EQ,INE715B01021,136
NSE,AMNPLST,NSE-AMNPLST,Amines & Plasticizers,EQ,INE275D01022,19867
NSE,AIMTRON,NSE-AIMTRON,Aimtron Electronics,SM,INE0RUV01018,23984
NSE,AMDIND,NSE-AMDIND,AMD Industries,EQ,INE005I01014,14398
NSE,AGI,NSE-AGI,AGI Greenpac,EQ,INE415A01038,1412
NSE,ANANTRAJ,NSE-ANANTRAJ,Anant Raj,EQ,INE242C01024,13620
NSE,AJAXENGG,NSE-AJAXENGG,Ajax Engineering,EQ,INE274Y01021,29624
NSE,AFFORDABLE,NSE-AFFORDABLE,ARAPL,EQ,INE692Z01013,25855
NSE,AKUMS,NSE-AKUMS,Akums Drugs & Pharmaceuticals,EQ,INE09XN01023,24715
NSE,AMBIKCO,NSE-AMBIKCO,Ambika Cotton Mills,EQ,INE540G01014,15234
NSE,AILIMITED,NSE-AILIMITED,Abhishek Integra,SM,INE0CAJ01017,4626
NSE,AHLEAST,NSE-AHLEAST,Asian Hotels East,EQ,INE926K01017,19438
NSE,AEL17725,NSE-AEL17725,AEL-17-07-27-NCD,,INE423A07401,757870
NSE,AHLUCONT,NSE-AHLUCONT,Ahluwalia Contracts,EQ,INE758C01029,17833
NSE,ANKITMETAL,NSE-ANKITMETAL,Ankit Metal & Power,BZ,INE106I01010,25878
NSE,ALLDIGI,NSE-ALLDIGI,Alldigi Tech,EQ,INE835G01018,11798
NSE,AFFLE,NSE-AFFLE,Affle 3i,EQ,INE00WC01027,11343
NSE,ALPHAGEO,NSE-ALPHAGEO,Alphageo (India),EQ,INE137C01018,14597
NSE,AKI,NSE-AKI,AKI India,BE,INE642Z01026,14895
NSE,ALPL30IETF,NSE-ALPL30IETF,ALPHALIETF,EQ,INF109KC17V7,22344
NSE,ANNAPURNA,NSE-ANNAPURNA,Annapurna Swadisht,SM,INE0MGM01017,11198
NSE,AGUL,NSE-AGUL,AG Universal,SM,INE0O6N01012,15147
NSE,ALBERTDAVD,NSE-ALBERTDAVD,Albert David,EQ,INE155C01010,17256
NSE,AHIMSA,NSE-AHIMSA,Ahimsa Industries,ST,INE136T01014,10770
NSE,AKASH,NSE-AKASH,Akash Infra-Projects,EQ,INE737W01013,13510
NSE,AGSTRA,NSE-AGSTRA,AGS Transact,BE,INE583L01014,7935
NSE,ALEMBICLTD,NSE-ALEMBICLTD,Alembic,EQ,INE426A01027,79
NSE,AKG,NSE-AKG,AKG Exim,EQ,INE00Y801016,2176
NSE,ALLTIME,NSE-ALLTIME,All Time Plastics,EQ,INE0GV601021,758448
NSE,ANDHRAPAP,NSE-ANDHRAPAP,Andhra Paper,EQ,INE435A01051,166
NSE,AJMERA,NSE-AJMERA,Ajmera Realty,EQ,INE298G01027,17307
NSE,AERON,NSE-AERON,Aeron Composite,SM,INE0WL801011,25065
NSE,ALKYLAMINE,NSE-ALKYLAMINE,Alkyl Amines Chem,EQ,INE150B01039,4487
NSE,AISL,NSE-AISL,ANI Integrated Serv,SM,INE635Y01015,482
NSE,AGRITECH,NSE-AGRITECH,Agri-Tech India,EQ,INE449G01018,11072
NSE,ANIKINDS,NSE-ANIKINDS,Anik Industries,EQ,INE087B01017,16657
NSE,ALPSINDUS,NSE-ALPSINDUS,Alps Industries,BE,INE093B01015,7623
NSE,ALIVUS,NSE-ALIVUS,Alivus Life Sciences,EQ,INE03Q201024,5265
NSE,ALANKIT,NSE-ALANKIT,Alankit,EQ,INE914E01040,9921
NSE,AKSHAR,NSE-AKSHAR,Akshar Spintex,EQ,INE256Z01025,9558
NSE,AGARIND,NSE-AGARIND,Agarwal Inds Corp,EQ,INE204E01012,3389
NSE,ALLCARGO,NSE-ALLCARGO,Allcargo Logistics,EQ,INE418H01029,13501
NSE,AMCL,NSE-AMCL,ANB Metal Cast,SM,INE0VG001016,758427
NSE,ATGL,NSE-ATGL,Adani Total Gas,EQ,INE399L01023,6066
NSE,ASALCBR,NSE-ASALCBR,Assoc Alcohol & Brew,EQ,INE073G01016,17598
NSE,APTUS,NSE-APTUS,Aptus Value Housing,EQ,INE852O01025,5435
NSE,ASIANPAINT,NSE-ASIANPAINT,Asian Paints,EQ,INE021A01026,236
NSE,APOLLOHOSP,NSE-APOLLOHOSP,Apollo Hospitals,EQ,INE437A01024,157
NSE,ASMS,NSE-ASMS,Bartronics India,BE,INE855F01042,14069
NSE,ASHOKLEY,NSE-ASHOKLEY,Ashok Leyland,EQ,INE208A01029,212
NSE,ASTRON,NSE-ASTRON,Astron Paper & Board,EQ,INE646X01014,874
NSE,ARIES,NSE-ARIES,Aries Agro,EQ,INE298I01015,15204
